,Age,Country,Book_Count,Average_Rating,Above_Average
117404,26,119,1,8.0,0
117406,62,119,1,5.0,0
117407,31,119,1,10.0,0
117415,39,119,1,9.0,0
117417,31,20,2,6.5,0
117423,17,119,1,8.0,0
117427,32,119,1,8.0,0
117454,59,119,1,5.0,0
117477,21,7,1,8.0,0
117481,39,119,1,4.0,0
117483,29,119,1,9.0,0
117486,25,119,2,9.0,0
117490,29,119,1,5.0,0
117495,50,119,2,9.5,0
117505,43,119,1,4.0,0
117523,51,44,1,5.0,0
117535,72,119,1,10.0,0
117539,30,119,23,6.96,1
117547,30,119,1,8.0,0
117548,57,119,6,10.0,0
117559,56,119,1,9.0,0
117569,25,107,1,8.0,0
117571,36,107,2,5.0,0
117581,41,119,7,7.29,1
117593,31,20,12,5.92,1
117594,26,119,20,8.5,1
117609,52,119,4,5.75,0
117618,41,119,1,7.0,0
117619,50,119,1,9.0,0
117630,35,119,1,7.0,0
117634,57,119,1,8.0,0
117643,26,119,2,9.0,0
117647,24,107,1,8.0,0
117662,36,119,1,9.0,0
117668,33,119,3,9.0,0
117672,40,119,1,9.0,0
117676,60,144,4,7.5,0
117678,38,119,1,7.0,0
117683,28,144,8,6.5,1
117700,39,20,23,8.78,1
117710,39,119,1,6.0,0
117719,26,119,2,6.0,0
117721,36,119,1,6.0,0
117722,29,119,5,9.2,0
117724,40,74,10,7.8,1
117731,48,119,1,8.0,0
117739,29,119,1,8.0,0
117740,36,119,1,10.0,0
117749,38,47,1,6.0,0
117751,41,119,3,7.33,0
117754,24,119,1,10.0,0
117762,28,119,1,5.0,0
117768,55,7,1,8.0,0
117773,61,119,3,9.33,0
117781,31,20,1,9.0,0
117796,38,119,1,5.0,0
117802,23,119,1,6.0,0
117803,36,119,2,8.5,0
117824,32,119,3,7.0,0
117845,32,119,1,9.0,0
117852,34,119,6,8.0,0
117856,28,98,2,7.5,0
117859,34,119,2,7.0,0
117861,36,119,7,8.29,1
117864,36,119,1,7.0,0
117867,21,119,1,8.0,0
117873,50,119,50,7.64,1
117888,30,119,1,10.0,0
117893,22,119,1,10.0,0
117912,29,119,8,8.62,1
117915,29,137,1,7.0,0
117918,53,119,1,9.0,0
117921,52,119,1,8.0,0
117924,26,98,4,7.0,0
117925,40,119,15,8.13,1
117941,33,44,3,8.67,0
117970,32,119,1,10.0,0
117975,45,119,3,7.67,0
117984,31,20,2,7.0,0
117988,30,7,1,7.0,0
117998,27,144,1,8.0,0
118010,26,107,6,7.0,0
118012,34,47,1,8.0,0
118016,16,104,1,6.0,0
118021,14,7,1,8.0,0
118059,43,107,2,7.0,0
118065,41,119,1,10.0,0
118079,34,63,1,8.0,0
118093,47,119,1,10.0,0
118094,28,119,3,8.33,0
118096,41,107,1,7.0,0
118099,31,119,1,6.0,0
118100,51,107,1,9.0,0
118102,40,119,1,10.0,0
118103,33,144,1,8.0,0
118125,37,119,1,10.0,0
118127,49,119,4,6.5,0
118135,29,98,23,8.13,1
118144,45,119,1,7.0,0
118173,23,119,1,10.0,0
118175,42,119,1,9.0,0
118178,47,119,1,10.0,0
118180,28,119,1,6.0,0
118182,26,119,2,8.5,0
118184,37,119,2,10.0,0
118188,30,119,2,6.5,0
118194,31,7,1,8.0,0
118195,22,74,1,7.0,0
118207,57,119,2,8.0,0
118212,57,119,1,7.0,0
118229,40,107,3,5.67,0
118264,38,119,1,5.0,0
118265,50,119,1,10.0,0
118266,53,107,2,5.0,0
118269,54,107,1,7.0,0
118275,24,96,29,7.93,1
118286,28,119,2,8.0,0
118296,41,119,1,8.0,0
118297,21,137,1,3.0,0
118299,19,107,1,5.0,0
118304,31,20,1,7.0,0
118310,17,119,3,8.33,0
118320,29,20,16,7.25,1
118333,18,140,38,9.05,1
118347,33,119,1,10.0,0
118349,31,119,1,9.0,0
118369,23,20,4,8.5,0
118372,25,119,3,9.0,0
118380,23,44,1,8.0,0
118381,43,47,1,2.0,0
118390,45,107,1,10.0,0
118404,35,119,1,8.0,0
118422,34,7,6,7.67,0
118424,32,119,1,7.0,0
118431,32,119,2,5.0,0
118434,23,7,19,6.84,1
118438,34,119,1,7.0,0
118444,36,119,2,8.0,0
118446,33,119,1,8.0,0
118468,29,119,1,7.0,0
118475,22,119,1,8.0,0
118476,54,119,1,10.0,0
118480,42,119,2,7.0,0
118486,32,20,1,7.0,0
118489,31,119,13,7.31,1
118492,47,119,1,4.0,0
118507,39,107,1,4.0,0
118528,27,119,12,7.25,1
118529,42,119,1,9.0,0
118530,22,47,1,6.0,0
118533,37,119,53,8.62,1
118538,26,107,5,6.4,0
118543,49,119,8,7.0,1
118552,75,119,1,6.0,0
118576,40,119,1,6.0,0
118584,55,119,4,6.75,0
118586,42,144,3,4.33,0
118587,59,119,12,6.33,1
118591,32,144,1,8.0,0
118597,60,119,1,9.0,0
118598,49,119,3,7.0,0
118603,53,119,6,7.67,0
118623,25,20,2,7.0,0
118625,51,47,2,8.0,0
118627,62,119,2,7.0,0
118628,34,20,26,7.73,1
118632,64,119,6,7.17,0
118635,25,144,1,6.0,0
118644,57,119,3,5.67,0
118659,37,119,7,8.0,1
118663,31,47,1,9.0,0
118664,35,47,1,7.0,0
118669,44,119,6,8.5,0
118677,46,119,22,8.27,1
118678,53,119,1,6.0,0
118683,50,119,5,8.0,0
118688,41,47,3,7.33,0
118705,56,119,1,8.0,0
118711,13,20,1,10.0,0
118719,52,47,4,7.5,0
118725,27,119,1,9.0,0
118727,39,119,1,9.0,0
118731,28,119,1,6.0,0
118742,20,119,4,10.0,0
118746,29,161,2,6.5,0
118768,21,137,2,4.0,0
118775,51,119,1,5.0,0
118779,24,107,1,6.0,0
118797,37,107,1,6.0,0
118800,49,119,6,8.0,0
118802,63,47,2,5.5,0
118806,47,137,1,9.0,0
118814,42,119,1,8.0,0
118817,32,109,3,5.67,0
118823,28,84,1,6.0,0
118836,23,144,1,7.0,0
118840,44,47,1,6.0,0
118842,25,144,1,7.0,0
118845,25,47,1,9.0,0
118846,29,44,1,9.0,0
118847,34,47,2,9.0,0
118848,33,119,7,6.0,1
118855,32,119,4,8.25,0
118856,23,20,9,8.78,1
118862,33,119,1,9.0,0
118867,44,144,1,5.0,0
118868,33,119,1,7.0,0
118869,30,119,2,7.5,0
118874,41,137,1,9.0,0
118881,31,144,30,7.67,1
118892,51,137,1,7.0,0
118896,60,119,1,9.0,0
118904,73,144,1,10.0,0
118923,34,144,3,9.0,0
118933,50,44,1,8.0,0
118943,29,119,2,10.0,0
118945,33,20,3,4.33,0
118951,52,119,1,5.0,0
118964,57,119,2,9.5,0
118967,29,44,1,8.0,0
118969,66,119,1,7.0,0
118971,38,119,1,5.0,0
118974,61,119,1,9.0,0
118982,60,144,1,7.0,0
118985,51,119,17,7.88,1
118995,69,119,1,9.0,0
118997,19,119,1,9.0,0
119002,27,47,3,8.0,0
119005,62,119,1,6.0,0
119012,34,119,1,6.0,0
119014,20,119,1,10.0,0
119029,32,119,2,9.0,0
119049,35,119,3,5.0,0
119056,52,144,1,4.0,0
119066,25,7,7,7.71,1
119071,40,119,1,5.0,0
119082,20,107,1,8.0,0
119096,45,20,1,6.0,0
119099,59,144,1,8.0,0
119100,55,119,1,10.0,0
119102,30,20,2,5.5,0
119107,30,119,5,7.4,0
119108,39,119,1,10.0,0
119115,29,107,9,7.44,1
119134,38,144,1,7.0,0
119145,32,20,3,7.33,0
119146,63,119,7,9.0,1
119151,40,9,1,5.0,0
119160,33,119,1,7.0,0
119168,17,60,10,9.3,1
119171,28,63,2,8.0,0
119177,17,119,1,9.0,0
119179,24,119,7,9.14,1
119185,23,119,1,8.0,0
119192,22,119,1,8.0,0
119196,38,119,6,9.17,0
119199,45,119,5,7.2,0
119205,31,144,1,9.0,0
119219,27,119,1,8.0,0
119224,31,119,1,9.0,0
119225,47,7,1,7.0,0
119227,37,119,8,7.75,1
119246,44,119,1,7.0,0
119248,12,119,23,7.61,1
119271,24,119,2,5.0,0
119272,41,107,4,5.75,0
119281,35,20,4,7.0,0
119283,46,119,1,8.0,0
119297,65,20,1,7.0,0
119302,27,144,1,9.0,0
119319,49,144,2,7.0,0
119324,71,144,1,4.0,0
119325,17,119,3,6.67,0
119341,33,7,1,8.0,0
119344,41,119,1,8.0,0
119350,24,119,2,9.5,0
119364,16,119,27,7.41,1
119374,40,119,1,8.0,0
119380,24,119,1,7.0,0
119387,32,119,2,5.5,0
119395,31,119,1,6.0,0
119418,34,119,6,6.0,0
119421,32,20,2,8.0,0
119423,38,119,1,10.0,0
119424,28,144,1,10.0,0
119439,14,47,2,6.0,0
119442,39,119,1,7.0,0
119456,34,119,1,7.0,0
119459,40,119,2,8.0,0
119462,47,119,1,8.0,0
119476,52,20,1,8.0,0
119482,19,104,1,6.0,0
119485,21,47,1,5.0,0
119488,41,119,12,6.67,1
119489,17,119,1,8.0,0
119495,38,107,1,6.0,0
119505,32,84,16,7.12,1
119518,25,20,1,10.0,0
119523,51,119,1,7.0,0
119529,44,119,4,7.75,0
119541,29,119,7,7.14,1
119556,54,119,3,7.67,0
119558,23,119,1,3.0,0
119564,56,7,1,7.0,0
119566,61,119,3,8.33,0
119567,27,119,4,7.75,0
119575,30,20,68,7.28,1
119580,14,119,2,9.5,0
119583,19,119,1,8.0,0
119584,19,27,3,5.33,0
119585,34,119,1,10.0,0
119594,33,20,23,7.91,1
119595,51,119,1,7.0,0
119603,32,98,1,8.0,0
119631,46,119,13,8.0,1
119650,29,119,5,7.0,0
119654,27,20,19,6.68,1
119660,39,144,1,6.0,0
119663,38,119,1,7.0,0
119706,28,144,2,10.0,0
119710,24,119,1,7.0,0
119711,44,61,2,8.0,0
119716,32,60,1,10.0,0
119725,24,144,39,8.15,1
119743,39,144,1,8.0,0
119748,62,7,4,6.75,0
119750,52,119,1,8.0,0
119754,34,137,1,7.0,0
119768,63,119,2,10.0,0
119770,23,119,1,4.0,0
119773,19,119,2,6.5,0
119775,49,119,1,8.0,0
119782,37,104,1,6.0,0
119783,34,119,1,7.0,0
119785,65,165,1,8.0,0
119833,42,84,9,7.22,1
119847,41,84,1,8.0,0
119853,46,119,1,8.0,0
119854,25,144,1,5.0,0
119855,50,119,1,6.0,0
119858,53,119,64,9.2,1
119859,53,44,10,8.0,1
119884,14,119,7,9.0,1
119886,18,119,1,5.0,0
119898,24,119,4,7.5,0
119900,38,119,1,7.0,0
119901,43,20,1,8.0,0
119902,18,20,1,6.0,0
119906,21,119,4,8.75,0
119914,21,107,1,7.0,0
119915,30,144,1,8.0,0
119923,32,119,2,9.0,0
119932,37,119,1,8.0,0
119949,28,144,1,9.0,0
119973,32,119,2,4.0,0
119979,21,107,1,8.0,0
119996,48,119,1,9.0,0
120010,28,144,1,8.0,0
120023,40,119,1,8.0,0
120042,22,119,2,8.0,0
120045,16,119,1,10.0,0
120047,46,119,2,7.0,0
120060,44,119,1,9.0,0
120064,27,107,1,6.0,0
120068,38,107,1,5.0,0
120071,43,107,1,7.0,0
120073,35,2,2,6.0,0
120080,32,40,25,8.44,1
120081,15,7,1,4.0,0
120082,47,20,14,6.93,1
120093,59,165,94,6.03,1
120111,29,98,1,3.0,0
120141,39,47,1,5.0,0
120149,17,119,1,10.0,0
120155,42,119,18,7.06,1
120156,35,43,1,8.0,0
120163,29,119,4,5.75,0
120165,20,110,1,10.0,0
120172,55,119,2,6.0,0
120178,59,119,23,7.7,1
120181,36,144,7,7.14,1
120187,34,119,2,8.0,0
120188,32,47,1,9.0,0
120195,29,5,1,10.0,0
120251,59,107,1,8.0,0
120254,69,119,1,7.0,0
120262,30,107,1,9.0,0
120264,26,107,1,4.0,0
120267,46,119,4,5.75,0
120281,53,107,4,9.0,0
120283,22,119,6,6.67,0
120332,41,44,14,5.86,1
120333,35,119,12,6.58,1
120351,43,107,1,8.0,0
120377,24,119,1,10.0,0
120385,31,144,1,7.0,0
120395,30,107,1,8.0,0
120396,46,119,66,9.06,1
120409,56,7,1,7.0,0
120410,22,20,1,2.0,0
120411,33,119,1,9.0,0
120425,25,119,1,6.0,0
120429,25,144,1,3.0,0
120438,19,63,1,7.0,0
120440,11,119,1,7.0,0
120452,24,47,1,5.0,0
120472,26,119,1,7.0,0
120474,31,47,1,5.0,0
120485,20,7,2,4.0,0
120494,40,84,1,8.0,0
120499,30,119,1,10.0,0
120509,46,88,3,7.33,0
120515,42,17,7,8.71,1
120529,47,107,2,5.0,0
120540,49,119,1,9.0,0
120548,39,107,30,8.5,1
120549,32,149,3,8.0,0
120563,49,144,3,4.67,0
120565,38,104,137,8.82,1
120570,38,119,1,10.0,0
120579,18,98,8,8.38,1
120583,50,119,3,8.67,0
120584,34,119,2,7.0,0
120587,31,119,3,10.0,0
120588,27,20,27,8.3,1
120593,21,47,1,4.0,0
120605,61,119,4,7.25,0
120610,24,144,27,7.74,1
120614,40,119,1,10.0,0
120617,55,119,1,8.0,0
120620,47,119,2,8.0,0
120621,27,43,1,8.0,0
120624,47,119,1,8.0,0
120630,35,119,1,10.0,0
120647,66,119,1,7.0,0
120653,35,47,1,6.0,0
120657,17,119,1,10.0,0
120665,59,119,1,9.0,0
120669,60,119,1,10.0,0
120671,46,119,1,10.0,0
120677,28,84,1,8.0,0
120695,39,119,4,7.25,0
120696,31,119,29,6.62,1
120701,62,119,1,10.0,0
120702,30,119,1,5.0,0
120706,32,107,1,7.0,0
120712,58,119,1,8.0,0
120725,56,119,1,6.0,0
120733,41,83,2,6.0,0
120735,44,119,16,5.81,1
120740,54,144,1,9.0,0
120745,57,7,1,6.0,0
120752,48,119,1,9.0,0
120754,31,119,1,7.0,0
120756,54,119,1,9.0,0
120763,26,7,1,3.0,0
120765,19,119,4,8.25,0
120770,26,119,1,6.0,0
120771,49,119,8,7.62,1
120773,50,119,2,8.0,0
120782,52,119,1,9.0,0
120803,41,47,1,8.0,0
120807,43,119,13,8.38,1
120817,33,119,4,7.0,0
120820,40,119,1,10.0,0
120825,34,119,1,5.0,0
120828,27,119,24,8.29,1
120831,16,119,1,7.0,0
120842,76,20,2,7.0,0
120844,48,20,1,10.0,0
120851,51,119,1,9.0,0
120852,50,119,1,8.0,0
120861,33,119,1,9.0,0
120862,40,20,1,10.0,0
120873,59,119,12,7.58,1
120886,49,119,1,8.0,0
120892,20,47,15,9.0,1
120908,27,119,41,8.15,1
120916,68,119,1,8.0,0
120928,41,119,3,8.0,0
120935,37,20,3,8.0,0
120938,25,119,1,10.0,0
120966,23,119,1,10.0,0
120967,52,20,3,7.0,0
120984,22,119,2,8.5,0
120992,47,144,1,8.0,0
120993,72,119,1,8.0,0
121001,40,119,1,7.0,0
121010,34,144,2,7.0,0
121011,54,119,1,10.0,0
121018,25,119,1,9.0,0
121027,23,7,2,6.0,0
121030,49,46,2,6.5,0
121031,42,47,1,8.0,0
121033,29,119,1,9.0,0
121035,39,119,1,9.0,0
121050,44,119,1,7.0,0
121057,21,119,1,3.0,0
121060,31,119,1,10.0,0
121070,27,44,5,6.6,0
121072,63,119,3,7.0,0
121083,38,119,10,7.6,1
121084,42,119,1,9.0,0
121088,55,119,2,7.0,0
121093,32,119,8,7.75,1
121098,45,119,1,6.0,0
121101,18,119,1,6.0,0
121102,45,20,1,7.0,0
121114,56,119,1,9.0,0
121119,50,119,17,8.47,1
121120,31,119,9,7.44,1
121138,28,119,3,5.33,0
121141,39,119,1,9.0,0
121143,31,119,1,6.0,0
121153,29,119,1,10.0,0
121159,29,47,1,7.0,0
121160,44,119,3,6.67,0
121161,29,107,1,7.0,0
121166,55,119,7,7.57,1
121170,30,119,91,7.62,1
121173,47,119,3,4.33,0
121176,62,119,7,5.71,1
121178,47,119,6,7.83,0
121180,21,119,1,7.0,0
121182,20,119,1,5.0,0
121185,28,119,1,7.0,0
121205,37,119,6,7.5,0
121208,17,119,1,8.0,0
121215,54,119,1,6.0,0
121223,46,119,1,3.0,0
121231,27,119,1,6.0,0
121234,31,119,1,8.0,0
121251,41,119,35,7.69,1
121259,48,119,1,9.0,0
121267,35,144,2,6.0,0
121271,56,119,1,6.0,0
121275,33,119,12,6.33,1
121281,29,119,2,5.0,0
121282,32,119,5,6.8,0
121292,22,119,4,8.75,0
121311,48,119,1,4.0,0
121316,57,119,1,10.0,0
121318,26,47,2,7.5,0
121331,25,20,1,9.0,0
121332,48,119,1,7.0,0
121335,34,119,1,8.0,0
121342,29,20,1,6.0,0
121345,29,119,8,8.5,1
121352,25,119,1,10.0,0
121354,31,44,1,5.0,0
121360,66,119,1,5.0,0
121368,48,165,2,6.5,0
121377,30,119,1,9.0,0
121383,21,119,1,6.0,0
121389,35,119,1,10.0,0
121396,41,119,1,5.0,0
121398,26,119,11,7.82,1
121407,36,119,1,3.0,0
121408,58,119,2,6.5,0
121413,54,119,1,7.0,0
121415,19,144,1,7.0,0
121434,35,119,2,5.5,0
121435,26,47,2,9.5,0
121442,54,119,1,5.0,0
121448,51,119,1,7.0,0
121454,61,119,1,7.0,0
121455,74,119,1,8.0,0
121460,54,119,1,7.0,0
121465,57,119,1,5.0,0
121470,27,119,4,5.25,0
121478,60,119,2,7.0,0
121482,60,119,4,6.25,0
121493,34,20,5,7.6,0
121507,53,119,1,8.0,0
121516,63,119,1,10.0,0
121517,49,119,1,7.0,0
121526,69,119,1,7.0,0
121530,35,119,3,7.0,0
121534,24,119,1,9.0,0
121557,33,34,1,7.0,0
121562,15,74,2,5.5,0
121581,71,119,1,9.0,0
121587,55,119,4,7.75,0
121594,63,119,17,8.76,1
121599,18,119,1,1.0,0
121606,23,74,78,8.47,1
121616,35,107,1,7.0,0
121630,49,20,1,8.0,0
121631,36,107,1,9.0,0
121640,29,107,1,7.0,0
121664,29,107,1,9.0,0
121667,34,107,15,7.93,1
121682,27,107,1,5.0,0
121683,34,107,1,7.0,0
121697,34,107,1,10.0,0
121701,24,119,1,8.0,0
121713,26,107,1,8.0,0
121719,25,119,5,6.6,0
121727,26,119,1,10.0,0
121731,36,119,3,7.0,0
121751,34,119,1,10.0,0
121754,28,119,3,8.67,0
121760,28,47,1,5.0,0
121763,29,144,2,6.0,0
121771,40,119,1,6.0,0
121772,39,119,1,10.0,0
121779,41,119,2,7.5,0
121782,47,7,1,8.0,0
121786,58,119,1,10.0,0
121800,37,119,1,10.0,0
121817,38,119,17,6.24,1
121846,36,20,1,10.0,0
121847,58,119,1,8.0,0
121849,47,119,1,5.0,0
121862,57,119,1,8.0,0
121864,60,119,1,9.0,0
121868,60,119,1,5.0,0
121874,23,47,1,8.0,0
121895,35,119,1,8.0,0
121912,56,119,2,7.0,0
121918,46,44,3,6.33,0
121928,53,119,1,9.0,0
121932,48,119,4,6.75,0
121941,57,119,10,9.2,1
121945,20,119,1,5.0,0
121950,23,119,1,7.0,0
121958,60,119,1,7.0,0
121966,55,119,1,10.0,0
121969,60,119,1,8.0,0
121972,63,119,1,7.0,0
121975,41,119,1,9.0,0
121978,47,7,1,8.0,0
121985,48,119,1,8.0,0
121986,54,119,31,7.81,1
121988,47,119,4,6.5,0
121990,62,119,1,7.0,0
122001,59,119,1,7.0,0
122011,43,119,5,7.8,0
122014,39,119,4,7.5,0
122026,53,119,4,6.25,0
122027,30,107,1,9.0,0
122035,32,9,1,5.0,0
122037,27,47,32,8.31,1
122038,32,107,1,6.0,0
122040,18,119,5,7.8,0
122045,54,84,11,7.45,1
122046,34,119,2,8.0,0
122048,18,119,3,6.33,0
122074,22,47,1,10.0,0
122086,18,20,8,7.38,1
122105,16,44,1,7.0,0
122119,52,119,3,7.67,0
122176,23,47,2,8.0,0
122177,21,119,3,8.67,0
122184,41,119,1,10.0,0
122191,37,119,1,9.0,0
122193,41,63,1,8.0,0
122194,25,119,1,8.0,0
122203,37,119,2,7.0,0
122206,28,119,1,8.0,0
122207,46,119,1,10.0,0
122208,38,119,1,8.0,0
122210,40,119,5,7.0,0
122222,33,44,2,8.0,0
122232,45,119,3,7.0,0
122251,30,119,3,5.33,0
122261,54,107,1,10.0,0
122271,70,119,1,7.0,0
122284,47,119,1,9.0,0
122293,38,119,1,7.0,0
122302,33,37,2,9.0,0
122305,13,119,1,8.0,0
122321,23,119,12,6.75,1
122331,31,119,1,9.0,0
122340,39,144,1,8.0,0
122349,28,119,1,10.0,0
122358,33,20,1,6.0,0
122364,49,144,1,8.0,0
122371,57,110,1,8.0,0
122372,38,119,1,9.0,0
122386,31,119,9,7.78,1
122392,44,110,1,8.0,0
122393,40,144,1,8.0,0
122412,39,119,4,7.75,0
122417,35,119,1,10.0,0
122418,37,119,6,7.67,0
122423,35,119,4,9.0,0
122429,48,119,194,7.25,1
122440,29,20,32,7.25,1
122449,31,119,4,8.0,0
122458,45,119,1,7.0,0
122460,37,144,1,7.0,0
122466,21,137,1,7.0,0
122474,34,119,3,7.33,0
122484,36,119,2,9.0,0
122506,27,119,27,7.26,1
122510,53,119,1,9.0,0
122512,32,119,2,8.0,0
122513,22,119,1,10.0,0
122530,20,119,2,8.0,0
122542,33,119,9,8.11,1
122552,21,20,1,9.0,0
122604,32,107,1,9.0,0
122607,42,119,7,7.0,1
122625,32,47,19,7.05,1
122626,46,119,1,5.0,0
122632,31,20,3,8.33,0
122633,43,84,1,9.0,0
122655,14,47,1,5.0,0
122656,23,119,6,7.67,0
122657,31,107,1,10.0,0
122660,13,47,11,5.27,1
122665,28,119,1,7.0,0
122671,32,119,7,7.86,1
122689,22,5,2,7.5,0
122714,20,47,1,5.0,0
122715,47,119,2,6.0,0
122738,15,119,3,5.67,0
122740,23,144,3,7.67,0
122741,25,20,1,7.0,0
122747,45,119,1,5.0,0
122751,26,9,1,6.0,0
122773,36,119,1,5.0,0
122782,38,119,21,6.57,1
122785,31,144,1,3.0,0
122791,70,119,1,8.0,0
122793,46,20,125,8.74,1
122795,22,119,1,7.0,0
122801,38,119,17,7.53,1
122807,27,119,1,6.0,0
122810,50,119,4,8.0,0
122812,43,119,1,5.0,0
122813,36,119,1,8.0,0
122817,77,20,1,8.0,0
122824,39,107,1,9.0,0
122859,14,20,1,9.0,0
122866,15,119,1,10.0,0
122867,56,119,10,8.6,1
122872,25,119,1,10.0,0
122876,37,119,2,7.5,0
122880,18,119,3,8.67,0
122888,18,119,2,7.5,0
122889,34,34,1,6.0,0
122901,30,119,7,6.86,1
122911,33,119,1,9.0,0
122919,12,119,1,8.0,0
122921,23,119,1,8.0,0
122923,46,119,1,7.0,0
122938,22,119,4,6.5,0
122943,34,107,1,9.0,0
122944,18,47,1,3.0,0
122956,26,20,1,10.0,0
122960,25,119,1,9.0,0
122965,24,47,1,3.0,0
122966,23,144,1,6.0,0
123001,24,17,1,8.0,0
123010,32,119,1,6.0,0
123021,23,119,1,8.0,0
123029,19,119,1,7.0,0
123043,34,119,3,7.33,0
123047,50,170,1,8.0,0
123051,28,119,1,9.0,0
123053,56,119,1,8.0,0
123056,32,20,69,7.58,1
123058,28,119,1,8.0,0
123080,40,119,1,10.0,0
123085,19,119,1,9.0,0
123094,45,119,121,8.64,1
123104,51,119,1,5.0,0
123105,44,119,4,6.0,0
123117,26,144,1,8.0,0
123130,27,119,2,7.0,0
123132,42,119,1,7.0,0
123133,17,119,1,4.0,0
123143,28,98,26,8.38,1
123148,39,119,1,5.0,0
123149,48,107,1,5.0,0
123154,19,119,33,8.09,1
123173,34,119,5,8.0,0
123179,33,144,1,10.0,0
123191,34,144,2,9.0,0
123196,15,119,2,8.0,0
123199,33,144,1,10.0,0
123201,45,119,1,10.0,0
123203,29,119,18,5.28,1
123215,27,119,27,7.56,1
123225,59,119,1,10.0,0
123228,61,119,10,8.5,1
123231,23,119,6,5.33,0
123238,57,119,6,7.83,0
123240,54,119,1,10.0,0
123243,39,119,1,9.0,0
123244,41,119,3,4.67,0
123249,38,119,4,4.0,0
123257,20,119,71,8.54,1
123261,41,119,1,10.0,0
123276,53,119,1,10.0,0
123279,44,119,2,8.5,0
123281,45,119,1,8.0,0
123284,60,119,8,6.88,1
123292,53,119,1,7.0,0
123294,61,119,1,6.0,0
123297,23,119,2,6.0,0
123298,19,119,7,8.86,1
123319,47,119,3,7.33,0
123320,24,20,3,9.0,0
123331,42,84,1,8.0,0
123343,51,119,1,8.0,0
123347,11,107,1,10.0,0
123349,35,119,4,7.25,0
123350,26,47,7,8.71,1
123359,17,119,1,8.0,0
123364,23,43,1,4.0,0
123367,31,119,1,5.0,0
123377,40,119,4,7.5,0
123380,50,56,1,7.0,0
123390,62,119,1,7.0,0
123393,35,119,1,8.0,0
123395,34,119,2,7.5,0
123410,37,119,6,6.83,0
123415,55,119,3,6.67,0
123418,56,119,1,8.0,0
123436,26,109,1,7.0,0
123438,40,119,1,10.0,0
123460,31,119,31,7.1,1
123461,46,119,2,7.5,0
123464,38,20,1,10.0,0
123467,45,119,1,8.0,0
123468,42,20,14,7.93,1
123472,44,119,2,7.5,0
123481,38,144,1,7.0,0
123485,56,119,4,8.25,0
123495,32,119,2,9.0,0
123500,55,119,14,6.86,1
123501,27,107,20,7.9,1
123503,54,119,9,4.44,1
123510,65,119,18,8.67,1
123514,34,119,3,8.0,0
123517,43,47,1,7.0,0
123520,35,44,1,10.0,0
123531,35,119,2,7.0,0
123534,29,119,3,7.67,0
123550,26,119,4,9.5,0
123553,31,144,4,8.75,0
123566,39,119,1,9.0,0
123567,45,119,4,5.5,0
123569,52,107,1,7.0,0
123584,33,107,1,6.0,0
123595,15,20,1,6.0,0
123596,39,98,3,6.67,0
123597,44,20,78,8.01,1
123598,48,119,2,8.0,0
123600,30,7,2,8.0,0
123608,17,119,103,6.55,1
123617,43,119,7,6.86,1
123620,19,20,2,7.0,0
123625,22,7,23,7.0,1
123649,27,119,14,7.93,1
123650,48,119,2,8.5,0
123653,25,20,1,8.0,0
123676,36,119,6,7.5,0
123681,44,119,1,8.0,0
123690,18,119,1,8.0,0
123694,22,144,1,7.0,0
123700,63,119,19,9.68,1
123705,40,119,1,8.0,0
123717,33,119,1,8.0,0
123724,52,119,10,8.3,1
123727,50,20,2,6.0,0
123732,45,119,7,9.0,1
123734,26,119,1,7.0,0
123742,53,119,1,8.0,0
123744,25,119,38,7.34,1
123746,34,63,1,6.0,0
123747,18,107,1,7.0,0
123755,32,107,3,7.0,0
123769,40,47,1,6.0,0
123784,37,20,7,9.57,1
123788,26,119,1,9.0,0
123790,25,119,32,8.22,1
123801,29,119,8,8.12,1
123811,61,119,1,4.0,0
123817,49,119,1,6.0,0
123820,61,119,2,7.0,0
123822,28,7,1,5.0,0
123824,17,119,2,8.0,0
123827,53,119,2,8.5,0
123832,29,63,1,7.0,0
123840,11,137,1,6.0,0
123847,53,20,1,8.0,0
123861,28,119,3,8.67,0
123883,18,119,451,5.0,1
123884,29,107,2,7.5,0
123885,18,47,1,6.0,0
123886,60,119,2,7.5,0
123890,20,47,2,7.5,0
123894,41,119,2,9.5,0
123896,32,20,1,2.0,0
123898,26,7,1,7.0,0
123918,44,20,1,8.0,0
123925,24,20,1,7.0,0
123927,17,119,1,6.0,0
123931,54,9,1,6.0,0
123936,25,119,4,7.0,0
123946,64,119,4,8.5,0
123947,23,47,3,7.0,0
123956,34,47,5,8.6,0
123968,39,7,1,10.0,0
123977,37,20,1,6.0,0
123981,46,119,133,7.65,1
123988,32,119,33,6.36,1
123990,27,119,1,7.0,0
123991,13,7,1,7.0,0
123995,34,107,1,7.0,0
124005,62,7,1,5.0,0
124010,43,47,13,6.77,1
124020,26,119,2,9.0,0
124025,34,47,1,8.0,0
124031,44,7,1,10.0,0
124045,64,47,2,8.5,0
124060,35,119,1,8.0,0
124065,17,119,3,9.33,0
124073,25,104,1,9.0,0
124078,25,119,90,9.11,1
124079,24,20,34,6.21,1
124088,18,119,1,10.0,0
124089,25,84,15,8.6,1
124093,26,119,1,7.0,0
124103,43,144,5,7.8,0
124129,29,43,1,5.0,0
124136,27,47,1,3.0,0
